"University","Programme","City","Study_Level","Study_Type","Study_Language","Price"
"ANADOLU UNIVERSITY","RUSSIAN LANGUAGE AND LITERATURE PR. (RUSSIAN)","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","RUSSIAN",""
"ANADOLU UNIVERSITY","SOCIOLOGY PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","PHARMACY PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","130.000,00  TL"
"DICLE UNIVERSITY","PHARMACY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","BIOLOGY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","CHEMISTRY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","MATHEMATICS PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","PHARMACY PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH","988,00  TL"
"ANADOLU UNIVERSITY","GASTRONOMY AND CULINARY ARTS PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","PHYSICS PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","THEOLOGY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"DICLE UNIVERSITY","THEOLOGY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"DICLE UNIVERSITY","THEOLOGY PR. (DISTANCE EDUCATION)","DİYARBAKIR","Bachelor's Level","DISTANCE EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","COACH TRAINING PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","SPORTS MANAGEMENT PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","THEOLOGY PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"CUKUROVA UNIVERSITY","THEOLOGY PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)","568,00  TL"
"ANADOLU UNIVERSITY","TOUR GUIDE TRAINING PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","TOUR GUIDE TRAINING PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","TOURISM MANAGEMENT - TOURISM ADMINISTRATION PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"ANADOLU UNIVERSITY","CERAMICS PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","CERAMICS PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","GRAPHIC ARTS PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","GRAPHIC ARTS PR.","ESKİŞEHİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","HEALTH ADMINISTRATION PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"DICLE UNIVERSITY","VETERINARY MEDICINE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","BUSINESS ADMINISTRATION PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH","626,00  TL"
"ANADOLU UNIVERSITY","HISTORY PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","MANAGEMENT INFORMATION SYSTEMS PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","PHILOSOPHY PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","PUBLIC RELATIONS AND ADVERTISING PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","SOCIAL SERVICES PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","SOCIOLOGY PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","VISUAL COMMUNICATION DESIGN PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","PUBLIC RELATIONS AND ADVERTISING PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ANADOLU UNIVERSITY","SOCIOLOGY PR. (OPEN EDUCATION)","ESKİŞEHİR","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"DICLE UNIVERSITY","MEDICINE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","COACH TRAINING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","SPORTS MANAGEMENT PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","ARABIC LANGUAGE AND LITERATURE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"DICLE UNIVERSITY","ARCHAEOLOGY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"DICLE UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"CUKUROVA UNIVERSITY","MEDICINE PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"CUKUROVA UNIVERSITY","MEDICINE PR.","ADANA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.182,00  TL"
"DICLE UNIVERSITY","HISTORY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","KURDISH LANGUAGE AND LITERATURE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","MODERN TURKISH DIALECTS AND LITERATURES PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","PHILOSOPHY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","PSYCHOLOGY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","SOCIOLOGY PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","ART TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","ART TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","CLASSROOM TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","ENGLISH LANGUAGE TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"DICLE UNIVERSITY","GEOGRAPHY TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","GERMAN LANGUAGE TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","HISTORY TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","MATHEMATICS TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","SCIENCE TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","SOCIAL STUDIES TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","TURKISH LANGUAGE AND LITERATURE TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","JOURNALISM PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","NEW MEDIA AND COMMUNICATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PUBLIC RELATIONS AND PROMOTION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","RADIO, TELEVISION AND CINEMA PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","DENTISTRY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","BUSINESS ADMINISTRATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ECONOMETRICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ECONOMICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","FINANCE AND BANKING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DICLE UNIVERSITY","TURKISH LANGUAGE TEACHING PR.","DİYARBAKIR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","INTERNATIONAL TRADE AND LOGISTICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","LABOR ECONOMICS AND INDUSTRIAL RELATIONS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MANAGEMENT INFORMATION SYSTEMS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","POLITICAL SCIENCE AND PUBLIC ADMINISTRATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PUBLIC FINANCE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ART TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","CLASSROOM TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ENGLISH LANGUAGE TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MUSIC TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","SCIENCE TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","SOCIAL STUDIES TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","TURKISH LANGUAGE TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","CHEMICAL ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","CIVIL ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","COMPUTER ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","INDUSTRIAL ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MECHANICAL ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","NANOTECHNOLOGY ENGINEERING PR. (ENGLISH)","SİVAS","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"SIVAS CUMHURIYET UNIVERSITY","HEALTH ADMINISTRATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MIDWIFERY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","NURSING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","NUTRITION AND DIETETICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PHYSIOTHERAPY AND REHABILITATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","LAW PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ARCHAEOLOGY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ART HISTORY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ENGLISH AND FRENCH TRANSLATION AND INTERPRETATION PR. (OTHER (MIXED))","SİVAS","Bachelor's Level","NORMAL EDUCATION","OTHER (MIXED)",""
"SIVAS CUMHURIYET UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","FRENCH LANGUAGE AND LITERATURE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","GERMAN LANGUAGE AND LITERATURE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","HISTORY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MODERN TURKISH DIALECTS AND LITERATURES PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PHILOSOPHY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PSYCHOLOGY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","SOCIAL SERVICES PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","SOCIOLOGY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","TURKISH FOLKLORE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PHARMACY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","BIOCHEMISTRY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","BIOLOGY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","CHEMISTRY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MATHEMATICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PHYSICS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","STATISTICS AND COMPUTER SCIENCES PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","COACH TRAINING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","SPORTS MANAGEMENT PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MECHATRONICS ENGINEERING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","THEOLOGY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"SIVAS CUMHURIYET UNIVERSITY","THEOLOGY PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"SIVAS CUMHURIYET UNIVERSITY","THEOLOGY PR. (DISTANCE EDUCATION)","SİVAS","Bachelor's Level","DISTANCE EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","GASTRONOMY AND CULINARY ARTS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","TOURISM MANAGEMENT - TOURISM ADMINISTRATION PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","VETERINARY MEDICINE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","ARCHITECTURE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","URBAN AND REGIONAL PLANNING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","VISUAL ARTS PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","INFORMATION SYSTEMS AND TECHNOLOGIES PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","INFORMATION SYSTEMS AND TECHNOLOGIES PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","FINANCE AND BANKING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","INSURANCE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","NURSING PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","MEDICINE PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SIVAS CUMHURIYET UNIVERSITY","TURKISH MUSIC PR.","SİVAS","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"INONU UNIVERSITY","TURKISH CLASSICAL MUSIC PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"INONU UNIVERSITY","TURKISH FOLK MUSIC PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"INONU UNIVERSITY","BIOLOGY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.500,00  $"
"INONU UNIVERSITY","CHEMISTRY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.500,00  $"
"INONU UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","GEOGRAPHY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"INONU UNIVERSITY","HISTORY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","MATHEMATICS PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.500,00  $"
"INONU UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR. (ENGLISH)","MALATYA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","1.500,00  $"
"INONU UNIVERSITY","PHILOSOPHY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","PHYSICS PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.500,00  $"
"INONU UNIVERSITY","PSYCHOLOGY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"INONU UNIVERSITY","SOCIOLOGY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","JOURNALISM PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","PUBLIC RELATIONS AND PROMOTION PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"INONU UNIVERSITY","PUBLIC RELATIONS AND PROMOTION PR. (DISTANCE EDUCATION)","MALATYA","Bachelor's Level","DISTANCE EDUCATION","TURKISH",""
"INONU UNIVERSITY","RADIO, TELEVISION AND CINEMA PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","DENTISTRY PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","5.000,00  $"
"INONU UNIVERSITY","BUSINESS ADMINISTRATION PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","ECONOMETRICS PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","ECONOMICS PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","INTERNATIONAL TRADE AND BUSINESS MANAGEMENT PR. (ENGLISH)","MALATYA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","1.200,00  $"
"INONU UNIVERSITY","LABOR ECONOMICS AND INDUSTRIAL RELATIONS PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","POLITICAL SCIENCE AND INTERNATIONAL RELATIONS PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","POLITICAL SCIENCE AND PUBLIC ADMINISTRATION PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","PUBLIC FINANCE PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","ART TEACHING PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","CLASSROOM TEACHING PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.500,00  $"
"INONU UNIVERSITY","ENGLISH LANGUAGE TEACHING PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
"INONU UNIVERSITY","MUSIC TEACHING PR.","MALATYA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  $"
